 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                     Absolute temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:       5.0000
 Lenght in Y direction:       5.0000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):    1200.0000
 Temperature T2 (top border):                         700.0000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance:   0.1000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
 ========================================================================
            I           J           X           Y           T   Exact Sol
          155          82      3.8945      2.0603   1139.4845   1139.7318
          155          83      3.8945      2.0854   1138.3485   1138.5968
          155          84      3.8945      2.1106   1137.1957   1137.4450
          155          85      3.8945      2.1357   1136.0258   1136.2760
          155          86      3.8945      2.1608   1134.8384   1135.0896
          155          87      3.8945      2.1859   1133.6333   1133.8852
          155          88      3.8945      2.2111   1132.4099   1132.6626
          155          89      3.8945      2.2362   1131.1679   1131.4213
          155          90      3.8945      2.2613   1129.9070   1130.1610
          155          91      3.8945      2.2864   1128.6266   1128.8812
          155          92      3.8945      2.3116   1127.3264   1127.5815
          155          93      3.8945      2.3367   1126.0060   1126.2615
          155          94      3.8945      2.3618   1124.6649   1124.9208
          155          95      3.8945      2.3869   1123.3027   1123.5589
          155          96      3.8945      2.4121   1121.9188   1122.1753
          155          97      3.8945      2.4372   1120.5130   1120.7696
          155          98      3.8945      2.4623   1119.0845   1119.3413
          155          99      3.8945      2.4874   1117.6331   1117.8899
          155         100      3.8945      2.5126   1116.1581   1116.4150
          155         101      3.8945      2.5377   1114.6591   1114.9159
          155         102      3.8945      2.5628   1113.1356   1113.3922
          155         103      3.8945      2.5879   1111.5869   1111.8433
          155         104      3.8945      2.6131   1110.0125   1110.2687
          155         105      3.8945      2.6382   1108.4120   1108.6678
          155         106      3.8945      2.6633   1106.7846   1107.0400
          155         107      3.8945      2.6884   1105.1298   1105.3848
          155         108      3.8945      2.7136   1103.4469   1103.7014
          155         109      3.8945      2.7387   1101.7355   1101.9894
          155         110      3.8945      2.7638   1099.9947   1100.2479
          155         111      3.8945      2.7889   1098.2239   1098.4765
          155         112      3.8945      2.8141   1096.4225   1096.6743
          155         113      3.8945      2.8392   1094.5897   1094.8407
          155         114      3.8945      2.8643   1092.7249   1092.9750
          155         115      3.8945      2.8894   1090.8273   1091.0765
          155         116      3.8945      2.9146   1088.8961   1089.1443
          155         117      3.8945      2.9397   1086.9306   1087.1777
          155         118      3.8945      2.9648   1084.9300   1085.1759
          155         119      3.8945      2.9899   1082.8934   1083.1381
          155         120      3.8945      3.0151   1080.8200   1081.0634
          155         121      3.8945      3.0402   1078.7089   1078.9510
          155         122      3.8945      3.0653   1076.5592   1076.8000
          155         123      3.8945      3.0905   1074.3701   1074.6095
          155         124      3.8945      3.1156   1072.1406   1072.3784
          155         125      3.8945      3.1407   1069.8697   1070.1060
          155         126      3.8945      3.1658   1067.5564   1067.7910
          155         127      3.8945      3.1910   1065.1998   1065.4327
          155         128      3.8945      3.2161   1062.7986   1063.0298
          155         129      3.8945      3.2412   1060.3520   1060.5814
          155         130      3.8945      3.2663   1057.8587   1058.0862
          155         131      3.8945      3.2915   1055.3177   1055.5433
          155         132      3.8945      3.3166   1052.7277   1052.9513
          155         133      3.8945      3.3417   1050.0876   1050.3092
          155         134      3.8945      3.3668   1047.3961   1047.6156
          155         135      3.8945      3.3920   1044.6521   1044.8693
          155         136      3.8945      3.4171   1041.8541   1042.0691
          155         137      3.8945      3.4422   1039.0008   1039.2136
          155         138      3.8945      3.4673   1036.0909   1036.3014
          155         139      3.8945      3.4925   1033.1231   1033.3311
          155         140      3.8945      3.5176   1030.0958   1030.3013
          155         141      3.8945      3.5427   1027.0076   1027.2106
          155         142      3.8945      3.5678   1023.8570   1024.0575
          155         143      3.8945      3.5930   1020.6425   1020.8403
          155         144      3.8945      3.6181   1017.3625   1017.5576
          155         145      3.8945      3.6432   1014.0154   1014.2078
          155         146      3.8945      3.6683   1010.5997   1010.7892
          155         147      3.8945      3.6935   1007.1136   1007.3002
          155         148      3.8945      3.7186   1003.5555   1003.7392
          155         149      3.8945      3.7437    999.9236   1000.1043
          155         150      3.8945      3.7688    996.2162    996.3939
          155         151      3.8945      3.7940    992.4317    992.6062
          155         152      3.8945      3.8191    988.5681    988.7394
          155         153      3.8945      3.8442    984.6237    984.7918
          155         154      3.8945      3.8693    980.5967    980.7615
          155         155      3.8945      3.8945    976.4854    976.6468
          155         156      3.8945      3.9196    972.2877    972.4457
          155         157      3.8945      3.9447    968.0021    968.1566
          155         158      3.8945      3.9698    963.6266    963.7776
          155         159      3.8945      3.9950    959.1595    959.3068
          155         160      3.8945      4.0201    954.5990    954.7427
          155         161      3.8945      4.0452    949.9433    950.0833
          155         162      3.8945      4.0704    945.1909    945.3271
          155         163      3.8945      4.0955    940.3399    940.4723
          155         164      3.8945      4.1206    935.3889    935.5174
          155         165      3.8945      4.1457    930.3364    930.4609
          155         166      3.8945      4.1709    925.1808    925.3014
          155         167      3.8945      4.1960    919.9210    920.0375
          155         168      3.8945      4.2211    914.5556    914.6680
          155         169      3.8945      4.2462    909.0835    909.1919
          155         170      3.8945      4.2714    903.5040    903.6082
          155         171      3.8945      4.2965    897.8161    897.9162
          155         172      3.8945      4.3216    892.0193    892.1152
          155         173      3.8945      4.3467    886.1132    886.2049
          155         174      3.8945      4.3719    880.0976    880.1851
          155         175      3.8945      4.3970    873.9725    874.0559
          155         176      3.8945      4.4221    867.7384    867.8176
          155         177      3.8945      4.4472    861.3958    861.4708
          155         178      3.8945      4.4724    854.9455    855.0164
