 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                 Adimensional temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:     5.000000
 Lenght in Y direction:     5.000000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):  1200.000000
 Temperature T2 (top border):                       700.000000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance: 0.100000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
                    Adimensional Values                                  
 ========================================================================
            I           J         X/L         Y/W           T   Exact Sol
          155          62    0.778894    0.311558    0.081629    0.081202
          155          63    0.778894    0.316583    0.083362    0.082931
          155          64    0.778894    0.321608    0.085118    0.084682
          155          65    0.778894    0.326633    0.086895    0.086455
          155          66    0.778894    0.331658    0.088695    0.088251
          155          67    0.778894    0.336683    0.090519    0.090070
          155          68    0.778894    0.341709    0.092366    0.091914
          155          69    0.778894    0.346734    0.094237    0.093781
          155          70    0.778894    0.351759    0.096133    0.095674
          155          71    0.778894    0.356784    0.098055    0.097592
          155          72    0.778894    0.361809    0.100002    0.099536
          155          73    0.778894    0.366834    0.101976    0.101506
          155          74    0.778894    0.371859    0.103977    0.103504
          155          75    0.778894    0.376884    0.106006    0.105529
          155          76    0.778894    0.381910    0.108062    0.107583
          155          77    0.778894    0.386935    0.110148    0.109666
          155          78    0.778894    0.391960    0.112263    0.111778
          155          79    0.778894    0.396985    0.114408    0.113921
          155          80    0.778894    0.402010    0.116584    0.116094
          155          81    0.778894    0.407035    0.118792    0.118299
          155          82    0.778894    0.412060    0.121031    0.120536
          155          83    0.778894    0.417085    0.123303    0.122806
          155          84    0.778894    0.422111    0.125609    0.125110
          155          85    0.778894    0.427136    0.127948    0.127448
          155          86    0.778894    0.432161    0.130323    0.129821
          155          87    0.778894    0.437186    0.132733    0.132230
          155          88    0.778894    0.442211    0.135180    0.134675
          155          89    0.778894    0.447236    0.137664    0.137157
          155          90    0.778894    0.452261    0.140186    0.139678
          155          91    0.778894    0.457286    0.142747    0.142238
          155          92    0.778894    0.462312    0.145347    0.144837
          155          93    0.778894    0.467337    0.147988    0.147477
          155          94    0.778894    0.472362    0.150670    0.150158
          155          95    0.778894    0.477387    0.153395    0.152882
          155          96    0.778894    0.482412    0.156162    0.155649
          155          97    0.778894    0.487437    0.158974    0.158461
          155          98    0.778894    0.492462    0.161831    0.161317
          155          99    0.778894    0.497487    0.164734    0.164220
          155         100    0.778894    0.502513    0.167684    0.167170
          155         101    0.778894    0.507538    0.170682    0.170168
          155         102    0.778894    0.512563    0.173729    0.173216
          155         103    0.778894    0.517588    0.176826    0.176313
          155         104    0.778894    0.522613    0.179975    0.179463
          155         105    0.778894    0.527638    0.183176    0.182664
          155         106    0.778894    0.532663    0.186431    0.185920
          155         107    0.778894    0.537688    0.189740    0.189230
          155         108    0.778894    0.542714    0.193106    0.192597
          155         109    0.778894    0.547739    0.196529    0.196021
          155         110    0.778894    0.552764    0.200011    0.199504
          155         111    0.778894    0.557789    0.203552    0.203047
          155         112    0.778894    0.562814    0.207155    0.206651
          155         113    0.778894    0.567839    0.210821    0.210319
          155         114    0.778894    0.572864    0.214550    0.214050
          155         115    0.778894    0.577889    0.218345    0.217847
          155         116    0.778894    0.582915    0.222208    0.221711
          155         117    0.778894    0.587940    0.226139    0.225645
          155         118    0.778894    0.592965    0.230140    0.229648
          155         119    0.778894    0.597990    0.234213    0.233724
          155         120    0.778894    0.603015    0.238360    0.237873
          155         121    0.778894    0.608040    0.242582    0.242098
          155         122    0.778894    0.613065    0.246882    0.246400
          155         123    0.778894    0.618090    0.251260    0.250781
          155         124    0.778894    0.623116    0.255719    0.255243
          155         125    0.778894    0.628141    0.260261    0.259788
          155         126    0.778894    0.633166    0.264887    0.264418
          155         127    0.778894    0.638191    0.269600    0.269135
          155         128    0.778894    0.643216    0.274403    0.273940
